疾病病种,发病数,死亡数,date,year,month,url
脊髓灰质炎,0.0,0.0,2017-10,2017,10,http://wsjkw.shandong.gov.cn/zwgk/zdmsgysy/fdcrb/201711/t20171113_3486392.html
人感染高致病性禽流感,0.0,0.0,2017-10,2017,10,http://wsjkw.shandong.gov.cn/zwgk/zdmsgysy/fdcrb/201711/t20171113_3486392.html
麻疹,59.0,0.0,2017-10,2017,10,http://wsjkw.shandong.gov.cn/zwgk/zdmsgysy/fdcrb/201711/t20171113_3486392.html
流行性出血热,133.0,1.0,2017-10,2017,10,http://wsjkw.shandong.gov.cn/zwgk/zdmsgysy/fdcrb/201711/t20171113_3486392.html
狂犬病,0.0,0.0,2017-10,2017,10,http://wsjkw.shandong.gov.cn/zwgk/zdmsgysy/fdcrb/201711/t20171113_3486392.html
流行性乙型脑炎,18.0,2.0,2017-10,2017,10,http://wsjkw.shandong.gov.cn/zwgk/zdmsgysy/fdcrb/201711/t20171113_3486392.html
登革热,4.0,0.0,2017-10,2017,10,http://wsjkw.shandong.gov.cn/zwgk/zdmsgysy/fdcrb/201711/t20171113_3486392.html
炭疽,0.0,0.0,2017-10,2017,10,http://wsjkw.shandong.gov.cn/zwgk/zdmsgysy/fdcrb/201711/t20171113_3486392.html
细菌性和阿米巴性痢疾,245.0,0.0,2017-10,2017,10,http://wsjkw.shandong.gov.cn/zwgk/zdmsgysy/fdcrb/201711/t20171113_3486392.html
肺结核,2539.0,7.0,2017-10,2017,10,http://wsjkw.shandong.gov.cn/zwgk/zdmsgysy/fdcrb/201711/t20171113_3486392.html
伤寒和副伤寒,3.0,0.0,2017-10,2017,10,http://wsjkw.shandong.gov.cn/zwgk/zdmsgysy/fdcrb/201711/t20171113_3486392.html
流行性脑脊髓膜炎,1.0,0.0,2017-10,2017,10,http://wsjkw.shandong.gov.cn/zwgk/zdmsgysy/fdcrb/201711/t20171113_3486392.html
百日咳,404.0,0.0,2017-10,2017,10,http://wsjkw.shandong.gov.cn/zwgk/zdmsgysy/fdcrb/201711/t20171113_3486392.html
白喉,0.0,0.0,2017-10,2017,10,http://wsjkw.shandong.gov.cn/zwgk/zdmsgysy/fdcrb/201711/t20171113_3486392.html
新生儿破伤风,0.0,0.0,2017-10,2017,10,http://wsjkw.shandong.gov.cn/zwgk/zdmsgysy/fdcrb/201711/t20171113_3486392.html
猩红热,441.0,0.0,2017-10,2017,10,http://wsjkw.shandong.gov.cn/zwgk/zdmsgysy/fdcrb/201711/t20171113_3486392.html
布鲁氏菌病,138.0,0.0,2017-10,2017,10,http://wsjkw.shandong.gov.cn/zwgk/zdmsgysy/fdcrb/201711/t20171113_3486392.html
淋病,331.0,0.0,2017-10,2017,10,http://wsjkw.shandong.gov.cn/zwgk/zdmsgysy/fdcrb/201711/t20171113_3486392.html
梅毒,1426.0,0.0,2017-10,2017,10,http://wsjkw.shandong.gov.cn/zwgk/zdmsgysy/fdcrb/201711/t20171113_3486392.html
钩端螺旋体病,0.0,0.0,2017-10,2017,10,http://wsjkw.shandong.gov.cn/zwgk/zdmsgysy/fdcrb/201711/t20171113_3486392.html
血吸虫病,0.0,0.0,2017-10,2017,10,http://wsjkw.shandong.gov.cn/zwgk/zdmsgysy/fdcrb/201711/t20171113_3486392.html
疟疾,14.0,0.0,2017-10,2017,10,http://wsjkw.shandong.gov.cn/zwgk/zdmsgysy/fdcrb/201711/t20171113_3486392.html
人感染H7N9禽流感,0.0,0.0,2017-10,2017,10,http://wsjkw.shandong.gov.cn/zwgk/zdmsgysy/fdcrb/201711/t20171113_3486392.html
丙类传染病合计,10937.0,0.0,2017-10,2017,10,http://wsjkw.shandong.gov.cn/zwgk/zdmsgysy/fdcrb/201711/t20171113_3486392.html
流行性感冒,475.0,0.0,2017-10,2017,10,http://wsjkw.shandong.gov.cn/zwgk/zdmsgysy/fdcrb/201711/t20171113_3486392.html
流行性腮腺炎,409.0,0.0,2017-10,2017,10,http://wsjkw.shandong.gov.cn/zwgk/zdmsgysy/fdcrb/201711/t20171113_3486392.html
风疹,11.0,0.0,2017-10,2017,10,http://wsjkw.shandong.gov.cn/zwgk/zdmsgysy/fdcrb/201711/t20171113_3486392.html
急性出血性结膜炎,59.0,0.0,2017-10,2017,10,http://wsjkw.shandong.gov.cn/zwgk/zdmsgysy/fdcrb/201711/t20171113_3486392.html
麻风病,0.0,0.0,2017-10,2017,10,http://wsjkw.shandong.gov.cn/zwgk/zdmsgysy/fdcrb/201711/t20171113_3486392.html
斑疹伤寒,46.0,0.0,2017-10,2017,10,http://wsjkw.shandong.gov.cn/zwgk/zdmsgysy/fdcrb/201711/t20171113_3486392.html
黑热病,0.0,0.0,2017-10,2017,10,http://wsjkw.shandong.gov.cn/zwgk/zdmsgysy/fdcrb/201711/t20171113_3486392.html
包虫病,1.0,0.0,2017-10,2017,10,http://wsjkw.shandong.gov.cn/zwgk/zdmsgysy/fdcrb/201711/t20171113_3486392.html
丝虫病,0.0,0.0,2017-10,2017,10,http://wsjkw.shandong.gov.cn/zwgk/zdmsgysy/fdcrb/201711/t20171113_3486392.html
其他感染性腹泻病,4959.0,0.0,2017-10,2017,10,http://wsjkw.shandong.gov.cn/zwgk/zdmsgysy/fdcrb/201711/t20171113_3486392.html
手足口病,4977.0,0.0,2017-10,2017,10,http://wsjkw.shandong.gov.cn/zwgk/zdmsgysy/fdcrb/201711/t20171113_3486392.html
甲乙丙类总计,26353.0,33.0,2017-11,2017,11,http://wsjkw.shandong.gov.cn/zwgk/zdmsgysy/fdcrb/201712/t20171218_3486391.html
甲乙类传染病合计,13222.0,33.0,2017-11,2017,11,http://wsjkw.shandong.gov.cn/zwgk/zdmsgysy/fdcrb/201712/t20171218_3486391.html
鼠疫,0.0,0.0,2017-11,2017,11,http://wsjkw.shandong.gov.cn/zwgk/zdmsgysy/fdcrb/201712/t20171218_3486391.html
霍乱,0.0,0.0,2017-11,2017,11,http://wsjkw.shandong.gov.cn/zwgk/zdmsgysy/fdcrb/201712/t20171218_3486391.html
传染性非典型肺炎,0.0,0.0,2017-11,2017,11,http://wsjkw.shandong.gov.cn/zwgk/zdmsgysy/fdcrb/201712/t20171218_3486391.html
艾滋病,106.0,17.0,2017-11,2017,11,http://wsjkw.shandong.gov.cn/zwgk/zdmsgysy/fdcrb/201712/t20171218_3486391.html
病毒性肝炎*,6510.0,2.0,2017-11,2017,11,http://wsjkw.shandong.gov.cn/zwgk/zdmsgysy/fdcrb/201712/t20171218_3486391.html
甲型肝炎,29.0,0.0,2017-11,2017,11,http://wsjkw.shandong.gov.cn/zwgk/zdmsgysy/fdcrb/201712/t20171218_3486391.html
乙型肝炎,5912.0,2.0,2017-11,2017,11,http://wsjkw.shandong.gov.cn/zwgk/zdmsgysy/fdcrb/201712/t20171218_3486391.html
丙型肝炎,447.0,0.0,2017-11,2017,11,http://wsjkw.shandong.gov.cn/zwgk/zdmsgysy/fdcrb/201712/t20171218_3486391.html
丁型肝炎,0.0,0.0,2017-11,2017,11,http://wsjkw.shandong.gov.cn/zwgk/zdmsgysy/fdcrb/201712/t20171218_3486391.html
戊型肝炎,80.0,0.0,2017-11,2017,11,http://wsjkw.shandong.gov.cn/zwgk/zdmsgysy/fdcrb/201712/t20171218_3486391.html
未分型肝炎,42.0,0.0,2017-11,2017,11,http://wsjkw.shandong.gov.cn/zwgk/zdmsgysy/fdcrb/201712/t20171218_3486391.html
脊髓灰质炎,0.0,0.0,2017-11,2017,11,http://wsjkw.shandong.gov.cn/zwgk/zdmsgysy/fdcrb/201712/t20171218_3486391.html
人感染高致病性禽流感,0.0,0.0,2017-11,2017,11,http://wsjkw.shandong.gov.cn/zwgk/zdmsgysy/fdcrb/201712/t20171218_3486391.html
麻疹,26.0,0.0,2017-11,2017,11,http://wsjkw.shandong.gov.cn/zwgk/zdmsgysy/fdcrb/201712/t20171218_3486391.html
流行性出血热,314.0,4.0,2017-11,2017,11,http://wsjkw.shandong.gov.cn/zwgk/zdmsgysy/fdcrb/201712/t20171218_3486391.html
狂犬病,1.0,2.0,2017-11,2017,11,http://wsjkw.shandong.gov.cn/zwgk/zdmsgysy/fdcrb/201712/t20171218_3486391.html
流行性乙型脑炎,8.0,2.0,2017-11,2017,11,http://wsjkw.shandong.gov.cn/zwgk/zdmsgysy/fdcrb/201712/t20171218_3486391.html
登革热,4.0,0.0,2017-11,2017,11,http://wsjkw.shandong.gov.cn/zwgk/zdmsgysy/fdcrb/201712/t20171218_3486391.html
炭疽,0.0,0.0,2017-11,2017,11,http://wsjkw.shandong.gov.cn/zwgk/zdmsgysy/fdcrb/201712/t20171218_3486391.html
细菌性和阿米巴性痢疾,161.0,0.0,2017-11,2017,11,http://wsjkw.shandong.gov.cn/zwgk/zdmsgysy/fdcrb/201712/t20171218_3486391.html
肺结核,2824.0,5.0,2017-11,2017,11,http://wsjkw.shandong.gov.cn/zwgk/zdmsgysy/fdcrb/201712/t20171218_3486391.html
伤寒和副伤寒,7.0,0.0,2017-11,2017,11,http://wsjkw.shandong.gov.cn/zwgk/zdmsgysy/fdcrb/201712/t20171218_3486391.html
流行性脑脊髓膜炎,1.0,1.0,2017-11,2017,11,http://wsjkw.shandong.gov.cn/zwgk/zdmsgysy/fdcrb/201712/t20171218_3486391.html
百日咳,305.0,0.0,2017-11,2017,11,http://wsjkw.shandong.gov.cn/zwgk/zdmsgysy/fdcrb/201712/t20171218_3486391.html
白喉,0.0,0.0,2017-11,2017,11,http://wsjkw.shandong.gov.cn/zwgk/zdmsgysy/fdcrb/201712/t20171218_3486391.html
新生儿破伤风,0.0,0.0,2017-11,2017,11,http://wsjkw.shandong.gov.cn/zwgk/zdmsgysy/fdcrb/201712/t20171218_3486391.html
猩红热,805.0,0.0,2017-11,2017,11,http://wsjkw.shandong.gov.cn/zwgk/zdmsgysy/fdcrb/201712/t20171218_3486391.html
布鲁氏菌病,172.0,0.0,2017-11,2017,11,http://wsjkw.shandong.gov.cn/zwgk/zdmsgysy/fdcrb/201712/t20171218_3486391.html
淋病,359.0,0.0,2017-11,2017,11,http://wsjkw.shandong.gov.cn/zwgk/zdmsgysy/fdcrb/201712/t20171218_3486391.html
梅毒,1601.0,0.0,2017-11,2017,11,http://wsjkw.shandong.gov.cn/zwgk/zdmsgysy/fdcrb/201712/t20171218_3486391.html
钩端螺旋体病,0.0,0.0,2017-11,2017,11,http://wsjkw.shandong.gov.cn/zwgk/zdmsgysy/fdcrb/201712/t20171218_3486391.html
血吸虫病,0.0,0.0,2017-11,2017,11,http://wsjkw.shandong.gov.cn/zwgk/zdmsgysy/fdcrb/201712/t20171218_3486391.html
疟疾,18.0,0.0,2017-11,2017,11,http://wsjkw.shandong.gov.cn/zwgk/zdmsgysy/fdcrb/201712/t20171218_3486391.html
人感染H7N9禽流感,0.0,0.0,2017-11,2017,11,http://wsjkw.shandong.gov.cn/zwgk/zdmsgysy/fdcrb/201712/t20171218_3486391.html
丙类传染病合计,13131.0,0.0,2017-11,2017,11,http://wsjkw.shandong.gov.cn/zwgk/zdmsgysy/fdcrb/201712/t20171218_3486391.html
流行性感冒,858.0,0.0,2017-11,2017,11,http://wsjkw.shandong.gov.cn/zwgk/zdmsgysy/fdcrb/201712/t20171218_3486391.html
流行性腮腺炎,422.0,0.0,2017-11,2017,11,http://wsjkw.shandong.gov.cn/zwgk/zdmsgysy/fdcrb/201712/t20171218_3486391.html
风疹,6.0,0.0,2017-11,2017,11,http://wsjkw.shandong.gov.cn/zwgk/zdmsgysy/fdcrb/201712/t20171218_3486391.html
急性出血性结膜炎,59.0,0.0,2017-11,2017,11,http://wsjkw.shandong.gov.cn/zwgk/zdmsgysy/fdcrb/201712/t20171218_3486391.html
麻风病,0.0,0.0,2017-11,2017,11,http://wsjkw.shandong.gov.cn/zwgk/zdmsgysy/fdcrb/201712/t20171218_3486391.html
斑疹伤寒,23.0,0.0,2017-11,2017,11,http://wsjkw.shandong.gov.cn/zwgk/zdmsgysy/fdcrb/201712/t20171218_3486391.html
黑热病,0.0,0.0,2017-11,2017,11,http://wsjkw.shandong.gov.cn/zwgk/zdmsgysy/fdcrb/201712/t20171218_3486391.html
包虫病,0.0,0.0,2017-11,2017,11,http://wsjkw.shandong.gov.cn/zwgk/zdmsgysy/fdcrb/201712/t20171218_3486391.html
丝虫病,0.0,0.0,2017-11,2017,11,http://wsjkw.shandong.gov.cn/zwgk/zdmsgysy/fdcrb/201712/t20171218_3486391.html
其他感染性腹泻病,7116.0,0.0,2017-11,2017,11,http://wsjkw.shandong.gov.cn/zwgk/zdmsgysy/fdcrb/201712/t20171218_3486391.html
手足口病,4647.0,0.0,2017-11,2017,11,http://wsjkw.shandong.gov.cn/zwgk/zdmsgysy/fdcrb/201712/t20171218_3486391.html
甲乙丙类总计,33541.0,24.0,2017-12,2017,12,http://wsjkw.shandong.gov.cn/zwgk/zdmsgysy/fdcrb/201801/t20180110_3486390.html
甲乙类传染病合计,14004.0,23.0,2017-12,2017,12,http://wsjkw.shandong.gov.cn/zwgk/zdmsgysy/fdcrb/201801/t20180110_3486390.html
鼠疫,0.0,0.0,2017-12,2017,12,http://wsjkw.shandong.gov.cn/zwgk/zdmsgysy/fdcrb/201801/t20180110_3486390.html
霍乱,0.0,0.0,2017-12,2017,12,http://wsjkw.shandong.gov.cn/zwgk/zdmsgysy/fdcrb/201801/t20180110_3486390.html
传染性非典型肺炎,0.0,0.0,2017-12,2017,12,http://wsjkw.shandong.gov.cn/zwgk/zdmsgysy/fdcrb/201801/t20180110_3486390.html
艾滋病,100.0,8.0,2017-12,2017,12,http://wsjkw.shandong.gov.cn/zwgk/zdmsgysy/fdcrb/201801/t20180110_3486390.html
病毒性肝炎*,7221.0,6.0,2017-12,2017,12,http://wsjkw.shandong.gov.cn/zwgk/zdmsgysy/fdcrb/201801/t20180110_3486390.html
甲型肝炎,26.0,0.0,2017-12,2017,12,http://wsjkw.shandong.gov.cn/zwgk/zdmsgysy/fdcrb/201801/t20180110_3486390.html
乙型肝炎,6614.0,5.0,2017-12,2017,12,http://wsjkw.shandong.gov.cn/zwgk/zdmsgysy/fdcrb/201801/t20180110_3486390.html
丙型肝炎,423.0,0.0,2017-12,2017,12,http://wsjkw.shandong.gov.cn/zwgk/zdmsgysy/fdcrb/201801/t20180110_3486390.html
丁型肝炎,0.0,0.0,2017-12,2017,12,http://wsjkw.shandong.gov.cn/zwgk/zdmsgysy/fdcrb/201801/t20180110_3486390.html
戊型肝炎,84.0,1.0,2017-12,2017,12,http://wsjkw.shandong.gov.cn/zwgk/zdmsgysy/fdcrb/201801/t20180110_3486390.html
未分型肝炎,74.0,0.0,2017-12,2017,12,http://wsjkw.shandong.gov.cn/zwgk/zdmsgysy/fdcrb/201801/t20180110_3486390.html
脊髓灰质炎,0.0,0.0,2017-12,2017,12,http://wsjkw.shandong.gov.cn/zwgk/zdmsgysy/fdcrb/201801/t20180110_3486390.html
人感染高致病性禽流感,0.0,0.0,2017-12,2017,12,http://wsjkw.shandong.gov.cn/zwgk/zdmsgysy/fdcrb/201801/t20180110_3486390.html
麻疹,23.0,0.0,2017-12,2017,12,http://wsjkw.shandong.gov.cn/zwgk/zdmsgysy/fdcrb/201801/t20180110_3486390.html
流行性出血热,167.0,1.0,2017-12,2017,12,http://wsjkw.shandong.gov.cn/zwgk/zdmsgysy/fdcrb/201801/t20180110_3486390.html
狂犬病,2.0,1.0,2017-12,2017,12,http://wsjkw.shandong.gov.cn/zwgk/zdmsgysy/fdcrb/201801/t20180110_3486390.html
流行性乙型脑炎,2.0,0.0,2017-12,2017,12,http://wsjkw.shandong.gov.cn/zwgk/zdmsgysy/fdcrb/201801/t20180110_3486390.html
登革热,2.0,0.0,2017-12,2017,12,http://wsjkw.shandong.gov.cn/zwgk/zdmsgysy/fdcrb/201801/t20180110_3486390.html
炭疽,0.0,0.0,2017-12,2017,12,http://wsjkw.shandong.gov.cn/zwgk/zdmsgysy/fdcrb/201801/t20180110_3486390.html
细菌性和阿米巴性痢疾,126.0,0.0,2017-12,2017,12,http://wsjkw.shandong.gov.cn/zwgk/zdmsgysy/fdcrb/201801/t20180110_3486390.html
肺结核,2995.0,7.0,2017-12,2017,12,http://wsjkw.shandong.gov.cn/zwgk/zdmsgysy/fdcrb/201801/t20180110_3486390.html
伤寒和副伤寒,6.0,0.0,2017-12,2017,12,http://wsjkw.shandong.gov.cn/zwgk/zdmsgysy/fdcrb/201801/t20180110_3486390.html
流行性脑脊髓膜炎,0.0,0.0,2017-12,2017,12,http://wsjkw.shandong.gov.cn/zwgk/zdmsgysy/fdcrb/201801/t20180110_3486390.html
百日咳,211.0,0.0,2017-12,2017,12,http://wsjkw.shandong.gov.cn/zwgk/zdmsgysy/fdcrb/201801/t20180110_3486390.html
白喉,0.0,0.0,2017-12,2017,12,http://wsjkw.shandong.gov.cn/zwgk/zdmsgysy/fdcrb/201801/t20180110_3486390.html
新生儿破伤风,0.0,0.0,2017-12,2017,12,http://wsjkw.shandong.gov.cn/zwgk/zdmsgysy/fdcrb/201801/t20180110_3486390.html
猩红热,1059.0,0.0,2017-12,2017,12,http://wsjkw.shandong.gov.cn/zwgk/zdmsgysy/fdcrb/201801/t20180110_3486390.html
布鲁氏菌病,150.0,0.0,2017-12,2017,12,http://wsjkw.shandong.gov.cn/zwgk/zdmsgysy/fdcrb/201801/t20180110_3486390.html
淋病,336.0,0.0,2017-12,2017,12,http://wsjkw.shandong.gov.cn/zwgk/zdmsgysy/fdcrb/201801/t20180110_3486390.html
梅毒,1585.0,0.0,2017-12,2017,12,http://wsjkw.shandong.gov.cn/zwgk/zdmsgysy/fdcrb/201801/t20180110_3486390.html
钩端螺旋体病,0.0,0.0,2017-12,2017,12,http://wsjkw.shandong.gov.cn/zwgk/zdmsgysy/fdcrb/201801/t20180110_3486390.html
血吸虫病,0.0,0.0,2017-12,2017,12,http://wsjkw.shandong.gov.cn/zwgk/zdmsgysy/fdcrb/201801/t20180110_3486390.html
疟疾,19.0,0.0,2017-12,2017,12,http://wsjkw.shandong.gov.cn/zwgk/zdmsgysy/fdcrb/201801/t20180110_3486390.html
人感染H7N9禽流感,0.0,0.0,2017-12,2017,12,http://wsjkw.shandong.gov.cn/zwgk/zdmsgysy/fdcrb/201801/t20180110_3486390.html
丙类传染病合计,19537.0,1.0,2017-12,2017,12,http://wsjkw.shandong.gov.cn/zwgk/zdmsgysy/fdcrb/201801/t20180110_3486390.html
