疾病病种,发病数,死亡数,date,year,month,url
新生儿破伤风,0,0,Jan-18,2018,1,https://wjw.ah.gov.cn/public/7001/56687081.html
猩红热,119,0,Jan-18,2018,1,https://wjw.ah.gov.cn/public/7001/56687081.html
布鲁氏菌病,7,0,Jan-18,2018,1,https://wjw.ah.gov.cn/public/7001/56687081.html
淋病,439,0,Jan-18,2018,1,https://wjw.ah.gov.cn/public/7001/56687081.html
梅毒,1990,0,Jan-18,2018,1,https://wjw.ah.gov.cn/public/7001/56687081.html
钩端螺旋体病,0,0,Jan-18,2018,1,https://wjw.ah.gov.cn/public/7001/56687081.html
血吸虫病,2,0,Jan-18,2018,1,https://wjw.ah.gov.cn/public/7001/56687081.html
疟疾,16,0,Jan-18,2018,1,https://wjw.ah.gov.cn/public/7001/56687081.html
人感染H7N9禽流感,0,0,Jan-18,2018,1,https://wjw.ah.gov.cn/public/7001/56687081.html
丙类传染病合计,20120,5,Jan-18,2018,1,https://wjw.ah.gov.cn/public/7001/56687081.html
流行性感冒,7742,5,Jan-18,2018,1,https://wjw.ah.gov.cn/public/7001/56687081.html
流行性腮腺炎,854,0,Jan-18,2018,1,https://wjw.ah.gov.cn/public/7001/56687081.html
风疹,1,0,Jan-18,2018,1,https://wjw.ah.gov.cn/public/7001/56687081.html
急性出血性结膜炎,197,0,Jan-18,2018,1,https://wjw.ah.gov.cn/public/7001/56687081.html
麻风病,0,0,Jan-18,2018,1,https://wjw.ah.gov.cn/public/7001/56687081.html
斑疹伤寒,1,0,Jan-18,2018,1,https://wjw.ah.gov.cn/public/7001/56687081.html
黑热病,0,0,Jan-18,2018,1,https://wjw.ah.gov.cn/public/7001/56687081.html
包虫病,0,0,Jan-18,2018,1,https://wjw.ah.gov.cn/public/7001/56687081.html
丝虫病,0,0,Jan-18,2018,1,https://wjw.ah.gov.cn/public/7001/56687081.html
其它感染性腹泻病,8261,0,Jan-18,2018,1,https://wjw.ah.gov.cn/public/7001/56687081.html
手足口病,3064,0,Jan-18,2018,1,https://wjw.ah.gov.cn/public/7001/56687081.html
甲乙丙类传染病总计,27929,28,Nov-18,2018,11,https://wjw.ah.gov.cn/public/7001/56687101.html
甲乙类传染病合计,13259,28,Nov-18,2018,11,https://wjw.ah.gov.cn/public/7001/56687101.html
鼠疫,0,0,Nov-18,2018,11,https://wjw.ah.gov.cn/public/7001/56687101.html
霍乱,0,0,Nov-18,2018,11,https://wjw.ah.gov.cn/public/7001/56687101.html
传染性非典型肺炎,0,0,Nov-18,2018,11,https://wjw.ah.gov.cn/public/7001/56687101.html
艾滋病,130,22,Nov-18,2018,11,https://wjw.ah.gov.cn/public/7001/56687101.html
病毒性肝炎,6499,1,Nov-18,2018,11,https://wjw.ah.gov.cn/public/7001/56687101.html
甲型肝炎,50,0,Nov-18,2018,11,https://wjw.ah.gov.cn/public/7001/56687101.html
乙型肝炎,5232,1,Nov-18,2018,11,https://wjw.ah.gov.cn/public/7001/56687101.html
丙型肝炎,942,0,Nov-18,2018,11,https://wjw.ah.gov.cn/public/7001/56687101.html
丁型肝炎,2,0,Nov-18,2018,11,https://wjw.ah.gov.cn/public/7001/56687101.html
戊型肝炎,105,0,Nov-18,2018,11,https://wjw.ah.gov.cn/public/7001/56687101.html
肝炎未分型,168,0,Nov-18,2018,11,https://wjw.ah.gov.cn/public/7001/56687101.html
脊髓灰质炎,0,0,Nov-18,2018,11,https://wjw.ah.gov.cn/public/7001/56687101.html
人感染高致病性禽流感,0,0,Nov-18,2018,11,https://wjw.ah.gov.cn/public/7001/56687101.html
麻疹,15,0,Nov-18,2018,11,https://wjw.ah.gov.cn/public/7001/56687101.html
出血热,54,1,Nov-18,2018,11,https://wjw.ah.gov.cn/public/7001/56687101.html
狂犬病,1,1,Nov-18,2018,11,https://wjw.ah.gov.cn/public/7001/56687101.html
流行性乙型脑炎,0,0,Nov-18,2018,11,https://wjw.ah.gov.cn/public/7001/56687101.html
登革热,0,0,Nov-18,2018,11,https://wjw.ah.gov.cn/public/7001/56687101.html
炭疽,0,0,Nov-18,2018,11,https://wjw.ah.gov.cn/public/7001/56687101.html
痢疾,398,0,Nov-18,2018,11,https://wjw.ah.gov.cn/public/7001/56687101.html
肺结核,3398,3,Nov-18,2018,11,https://wjw.ah.gov.cn/public/7001/56687101.html
伤寒和副伤寒,12,0,Nov-18,2018,11,https://wjw.ah.gov.cn/public/7001/56687101.html
流行性脑脊髓膜炎,2,0,Nov-18,2018,11,https://wjw.ah.gov.cn/public/7001/56687101.html
百日咳,21,0,Nov-18,2018,11,https://wjw.ah.gov.cn/public/7001/56687101.html
白喉,0,0,Nov-18,2018,11,https://wjw.ah.gov.cn/public/7001/56687101.html
新生儿破伤风,0,0,Nov-18,2018,11,https://wjw.ah.gov.cn/public/7001/56687101.html
猩红热,168,0,Nov-18,2018,11,https://wjw.ah.gov.cn/public/7001/56687101.html
布鲁氏菌病,11,0,Nov-18,2018,11,https://wjw.ah.gov.cn/public/7001/56687101.html
淋病,402,0,Nov-18,2018,11,https://wjw.ah.gov.cn/public/7001/56687101.html
梅毒,2135,0,Nov-18,2018,11,https://wjw.ah.gov.cn/public/7001/56687101.html
钩端螺旋体病,0,0,Nov-18,2018,11,https://wjw.ah.gov.cn/public/7001/56687101.html
血吸虫病,1,0,Nov-18,2018,11,https://wjw.ah.gov.cn/public/7001/56687101.html
疟疾,12,0,Nov-18,2018,11,https://wjw.ah.gov.cn/public/7001/56687101.html
人感染H7N9禽流感,0,0,Nov-18,2018,11,https://wjw.ah.gov.cn/public/7001/56687101.html
丙类传染病合计,14670,0,Nov-18,2018,11,https://wjw.ah.gov.cn/public/7001/56687101.html
流行性感冒,1182,0,Nov-18,2018,11,https://wjw.ah.gov.cn/public/7001/56687101.html
流行性腮腺炎,1345,0,Nov-18,2018,11,https://wjw.ah.gov.cn/public/7001/56687101.html
风疹,8,0,Nov-18,2018,11,https://wjw.ah.gov.cn/public/7001/56687101.html
急性出血性结膜炎,262,0,Nov-18,2018,11,https://wjw.ah.gov.cn/public/7001/56687101.html
麻风病,0,0,Nov-18,2018,11,https://wjw.ah.gov.cn/public/7001/56687101.html
斑疹伤寒,12,0,Nov-18,2018,11,https://wjw.ah.gov.cn/public/7001/56687101.html
黑热病,0,0,Nov-18,2018,11,https://wjw.ah.gov.cn/public/7001/56687101.html
包虫病,0,0,Nov-18,2018,11,https://wjw.ah.gov.cn/public/7001/56687101.html
丝虫病,0,0,Nov-18,2018,11,https://wjw.ah.gov.cn/public/7001/56687101.html
其它感染性腹泻病,7197,0,Nov-18,2018,11,https://wjw.ah.gov.cn/public/7001/56687101.html
手足口病,4664,0,Nov-18,2018,11,https://wjw.ah.gov.cn/public/7001/56687101.html
甲乙丙类传染病总计,30297,44,Dec-18,2018,12,https://wjw.ah.gov.cn/public/7001/52093771.html
甲乙类传染病合计,12923,44,Dec-18,2018,12,https://wjw.ah.gov.cn/public/7001/52093771.html
鼠疫,0,0,Dec-18,2018,12,https://wjw.ah.gov.cn/public/7001/52093771.html
霍乱,0,0,Dec-18,2018,12,https://wjw.ah.gov.cn/public/7001/52093771.html
传染性非典型肺炎,0,0,Dec-18,2018,12,https://wjw.ah.gov.cn/public/7001/52093771.html
艾滋病,142,31,Dec-18,2018,12,https://wjw.ah.gov.cn/public/7001/52093771.html
病毒性肝炎,6338,1,Dec-18,2018,12,https://wjw.ah.gov.cn/public/7001/52093771.html
甲型肝炎,38,0,Dec-18,2018,12,https://wjw.ah.gov.cn/public/7001/52093771.html
乙型肝炎,5225,1,Dec-18,2018,12,https://wjw.ah.gov.cn/public/7001/52093771.html
丙型肝炎,791,0,Dec-18,2018,12,https://wjw.ah.gov.cn/public/7001/52093771.html
丁型肝炎,2,0,Dec-18,2018,12,https://wjw.ah.gov.cn/public/7001/52093771.html
戊型肝炎,119,0,Dec-18,2018,12,https://wjw.ah.gov.cn/public/7001/52093771.html
肝炎未分型,163,0,Dec-18,2018,12,https://wjw.ah.gov.cn/public/7001/52093771.html
脊髓灰质炎,0,0,Dec-18,2018,12,https://wjw.ah.gov.cn/public/7001/52093771.html
人感染高致病性禽流感,0,0,Dec-18,2018,12,https://wjw.ah.gov.cn/public/7001/52093771.html
麻疹,2,0,Dec-18,2018,12,https://wjw.ah.gov.cn/public/7001/52093771.html
出血热,45,0,Dec-18,2018,12,https://wjw.ah.gov.cn/public/7001/52093771.html
狂犬病,2,1,Dec-18,2018,12,https://wjw.ah.gov.cn/public/7001/52093771.html
流行性乙型脑炎,1,0,Dec-18,2018,12,https://wjw.ah.gov.cn/public/7001/52093771.html
登革热,3,0,Dec-18,2018,12,https://wjw.ah.gov.cn/public/7001/52093771.html
炭疽,0,0,Dec-18,2018,12,https://wjw.ah.gov.cn/public/7001/52093771.html
痢疾,271,0,Dec-18,2018,12,https://wjw.ah.gov.cn/public/7001/52093771.html
肺结核,3414,11,Dec-18,2018,12,https://wjw.ah.gov.cn/public/7001/52093771.html
伤寒和副伤寒,8,0,Dec-18,2018,12,https://wjw.ah.gov.cn/public/7001/52093771.html
流行性脑脊髓膜炎,1,0,Dec-18,2018,12,https://wjw.ah.gov.cn/public/7001/52093771.html
百日咳,18,0,Dec-18,2018,12,https://wjw.ah.gov.cn/public/7001/52093771.html
白喉,0,0,Dec-18,2018,12,https://wjw.ah.gov.cn/public/7001/52093771.html
新生儿破伤风,0,0,Dec-18,2018,12,https://wjw.ah.gov.cn/public/7001/52093771.html
猩红热,201,0,Dec-18,2018,12,https://wjw.ah.gov.cn/public/7001/52093771.html
布鲁氏菌病,17,0,Dec-18,2018,12,https://wjw.ah.gov.cn/public/7001/52093771.html
淋病,318,0,Dec-18,2018,12,https://wjw.ah.gov.cn/public/7001/52093771.html
梅毒,2132,0,Dec-18,2018,12,https://wjw.ah.gov.cn/public/7001/52093771.html
钩端螺旋体病,0,0,Dec-18,2018,12,https://wjw.ah.gov.cn/public/7001/52093771.html
血吸虫病,1,0,Dec-18,2018,12,https://wjw.ah.gov.cn/public/7001/52093771.html
疟疾,9,0,Dec-18,2018,12,https://wjw.ah.gov.cn/public/7001/52093771.html
人感染H7N9禽流感,0,0,Dec-18,2018,12,https://wjw.ah.gov.cn/public/7001/52093771.html
丙类传染病合计,17374,0,Dec-18,2018,12,https://wjw.ah.gov.cn/public/7001/52093771.html
流行性感冒,1876,0,Dec-18,2018,12,https://wjw.ah.gov.cn/public/7001/52093771.html
流行性腮腺炎,1802,0,Dec-18,2018,12,https://wjw.ah.gov.cn/public/7001/52093771.html
风疹,2,0,Dec-18,2018,12,https://wjw.ah.gov.cn/public/7001/52093771.html
急性出血性结膜炎,246,0,Dec-18,2018,12,https://wjw.ah.gov.cn/public/7001/52093771.html
麻风病,1,0,Dec-18,2018,12,https://wjw.ah.gov.cn/public/7001/52093771.html
斑疹伤寒,0,0,Dec-18,2018,12,https://wjw.ah.gov.cn/public/7001/52093771.html
黑热病,0,0,Dec-18,2018,12,https://wjw.ah.gov.cn/public/7001/52093771.html
包虫病,0,0,Dec-18,2018,12,https://wjw.ah.gov.cn/public/7001/52093771.html
丝虫病,0,0,Dec-18,2018,12,https://wjw.ah.gov.cn/public/7001/52093771.html
其它感染性腹泻病,7426,0,Dec-18,2018,12,https://wjw.ah.gov.cn/public/7001/52093771.html
手足口病,6021,0,Dec-18,2018,12,https://wjw.ah.gov.cn/public/7001/52093771.html
甲乙丙类传染病总计,26480,35,Feb-18,2018,2,https://wjw.ah.gov.cn/public/7001/52093671.html
甲乙类传染病合计,12597,35,Feb-18,2018,2,https://wjw.ah.gov.cn/public/7001/52093671.html
鼠疫,0,0,Feb-18,2018,2,https://wjw.ah.gov.cn/public/7001/52093671.html
霍乱,0,0,Feb-18,2018,2,https://wjw.ah.gov.cn/public/7001/52093671.html
传染性非典型肺炎,0,0,Feb-18,2018,2,https://wjw.ah.gov.cn/public/7001/52093671.html
艾滋病,67,30,Feb-18,2018,2,https://wjw.ah.gov.cn/public/7001/52093671.html
病毒性肝炎,6690,0,Feb-18,2018,2,https://wjw.ah.gov.cn/public/7001/52093671.html
甲型肝炎,22,0,Feb-18,2018,2,https://wjw.ah.gov.cn/public/7001/52093671.html
乙型肝炎,5764,0,Feb-18,2018,2,https://wjw.ah.gov.cn/public/7001/52093671.html
丙型肝炎,614,0,Feb-18,2018,2,https://wjw.ah.gov.cn/public/7001/52093671.html
丁型肝炎,1,0,Feb-18,2018,2,https://wjw.ah.gov.cn/public/7001/52093671.html
戊型肝炎,142,0,Feb-18,2018,2,https://wjw.ah.gov.cn/public/7001/52093671.html
肝炎未分型,147,0,Feb-18,2018,2,https://wjw.ah.gov.cn/public/7001/52093671.html
脊髓灰质炎,0,0,Feb-18,2018,2,https://wjw.ah.gov.cn/public/7001/52093671.html
人感染高致病性禽流感,0,0,Feb-18,2018,2,https://wjw.ah.gov.cn/public/7001/52093671.html
麻疹,9,0,Feb-18,2018,2,https://wjw.ah.gov.cn/public/7001/52093671.html
出血热,16,0,Feb-18,2018,2,https://wjw.ah.gov.cn/public/7001/52093671.html
狂犬病,1,1,Feb-18,2018,2,https://wjw.ah.gov.cn/public/7001/52093671.html
流行性乙型脑炎,0,0,Feb-18,2018,2,https://wjw.ah.gov.cn/public/7001/52093671.html
登革热,0,0,Feb-18,2018,2,https://wjw.ah.gov.cn/public/7001/52093671.html
炭疽,0,0,Feb-18,2018,2,https://wjw.ah.gov.cn/public/7001/52093671.html
痢疾,213,0,Feb-18,2018,2,https://wjw.ah.gov.cn/public/7001/52093671.html
肺结核,3503,4,Feb-18,2018,2,https://wjw.ah.gov.cn/public/7001/52093671.html
伤寒和副伤寒,10,0,Feb-18,2018,2,https://wjw.ah.gov.cn/public/7001/52093671.html
流行性脑脊髓膜炎,0,0,Feb-18,2018,2,https://wjw.ah.gov.cn/public/7001/52093671.html
百日咳,6,0,Feb-18,2018,2,https://wjw.ah.gov.cn/public/7001/52093671.html
白喉,0,0,Feb-18,2018,2,https://wjw.ah.gov.cn/public/7001/52093671.html
新生儿破伤风,0,0,Feb-18,2018,2,https://wjw.ah.gov.cn/public/7001/52093671.html
猩红热,41,0,Feb-18,2018,2,https://wjw.ah.gov.cn/public/7001/52093671.html
布鲁氏菌病,7,0,Feb-18,2018,2,https://wjw.ah.gov.cn/public/7001/52093671.html
淋病,324,0,Feb-18,2018,2,https://wjw.ah.gov.cn/public/7001/52093671.html
梅毒,1693,0,Feb-18,2018,2,https://wjw.ah.gov.cn/public/7001/52093671.html
钩端螺旋体病,0,0,Feb-18,2018,2,https://wjw.ah.gov.cn/public/7001/52093671.html
血吸虫病,3,0,Feb-18,2018,2,https://wjw.ah.gov.cn/public/7001/52093671.html
疟疾,14,0,Feb-18,2018,2,https://wjw.ah.gov.cn/public/7001/52093671.html
人感染H7N9禽流感,0,0,Feb-18,2018,2,https://wjw.ah.gov.cn/public/7001/52093671.html
丙类传染病合计,13883,0,Feb-18,2018,2,https://wjw.ah.gov.cn/public/7001/52093671.html
流行性感冒,6112,0,Feb-18,2018,2,https://wjw.ah.gov.cn/public/7001/52093671.html
流行性腮腺炎,702,0,Feb-18,2018,2,https://wjw.ah.gov.cn/public/7001/52093671.html
风疹,0,0,Feb-18,2018,2,https://wjw.ah.gov.cn/public/7001/52093671.html
急性出血性结膜炎,148,0,Feb-18,2018,2,https://wjw.ah.gov.cn/public/7001/52093671.html
麻风病,1,0,Feb-18,2018,2,https://wjw.ah.gov.cn/public/7001/52093671.html
斑疹伤寒,0,0,Feb-18,2018,2,https://wjw.ah.gov.cn/public/7001/52093671.html
黑热病,0,0,Feb-18,2018,2,https://wjw.ah.gov.cn/public/7001/52093671.html
包虫病,0,0,Feb-18,2018,2,https://wjw.ah.gov.cn/public/7001/52093671.html
丝虫病,0,0,Feb-18,2018,2,https://wjw.ah.gov.cn/public/7001/52093671.html
其它感染性腹泻病,5399,0,Feb-18,2018,2,https://wjw.ah.gov.cn/public/7001/52093671.html
手足口病,1521,0,Feb-18,2018,2,https://wjw.ah.gov.cn/public/7001/52093671.html
甲乙丙类传染病总计,31786,35,Mar-18,2018,3,https://wjw.ah.gov.cn/public/7001/52093681.html
甲乙类传染病合计,16389,35,Mar-18,2018,3,https://wjw.ah.gov.cn/public/7001/52093681.html
鼠疫,0,0,Mar-18,2018,3,https://wjw.ah.gov.cn/public/7001/52093681.html
霍乱,0,0,Mar-18,2018,3,https://wjw.ah.gov.cn/public/7001/52093681.html
传染性非典型肺炎,0,0,Mar-18,2018,3,https://wjw.ah.gov.cn/public/7001/52093681.html
艾滋病,135,24,Mar-18,2018,3,https://wjw.ah.gov.cn/public/7001/52093681.html
病毒性肝炎,7939,0,Mar-18,2018,3,https://wjw.ah.gov.cn/public/7001/52093681.html
甲型肝炎,50,0,Mar-18,2018,3,https://wjw.ah.gov.cn/public/7001/52093681.html
乙型肝炎,6606,0,Mar-18,2018,3,https://wjw.ah.gov.cn/public/7001/52093681.html
丙型肝炎,927,0,Mar-18,2018,3,https://wjw.ah.gov.cn/public/7001/52093681.html
丁型肝炎,1,0,Mar-18,2018,3,https://wjw.ah.gov.cn/public/7001/52093681.html
戊型肝炎,185,0,Mar-18,2018,3,https://wjw.ah.gov.cn/public/7001/52093681.html
肝炎未分型,170,0,Mar-18,2018,3,https://wjw.ah.gov.cn/public/7001/52093681.html
脊髓灰质炎,0,0,Mar-18,2018,3,https://wjw.ah.gov.cn/public/7001/52093681.html
人感染高致病性禽流感,0,0,Mar-18,2018,3,https://wjw.ah.gov.cn/public/7001/52093681.html
麻疹,20,0,Mar-18,2018,3,https://wjw.ah.gov.cn/public/7001/52093681.html
出血热,15,0,Mar-18,2018,3,https://wjw.ah.gov.cn/public/7001/52093681.html
狂犬病,0,0,Mar-18,2018,3,https://wjw.ah.gov.cn/public/7001/52093681.html
流行性乙型脑炎,0,0,Mar-18,2018,3,https://wjw.ah.gov.cn/public/7001/52093681.html
登革热,1,0,Mar-18,2018,3,https://wjw.ah.gov.cn/public/7001/52093681.html
炭疽,0,0,Mar-18,2018,3,https://wjw.ah.gov.cn/public/7001/52093681.html
痢疾,318,0,Mar-18,2018,3,https://wjw.ah.gov.cn/public/7001/52093681.html
肺结核,4969,11,Mar-18,2018,3,https://wjw.ah.gov.cn/public/7001/52093681.html
伤寒和副伤寒,13,0,Mar-18,2018,3,https://wjw.ah.gov.cn/public/7001/52093681.html
流行性脑脊髓膜炎,2,0,Mar-18,2018,3,https://wjw.ah.gov.cn/public/7001/52093681.html
百日咳,10,0,Mar-18,2018,3,https://wjw.ah.gov.cn/public/7001/52093681.html
白喉,0,0,Mar-18,2018,3,https://wjw.ah.gov.cn/public/7001/52093681.html
新生儿破伤风,0,0,Mar-18,2018,3,https://wjw.ah.gov.cn/public/7001/52093681.html
猩红热,67,0,Mar-18,2018,3,https://wjw.ah.gov.cn/public/7001/52093681.html
布鲁氏菌病,15,0,Mar-18,2018,3,https://wjw.ah.gov.cn/public/7001/52093681.html
淋病,355,0,Mar-18,2018,3,https://wjw.ah.gov.cn/public/7001/52093681.html
梅毒,2516,0,Mar-18,2018,3,https://wjw.ah.gov.cn/public/7001/52093681.html
钩端螺旋体病,1,0,Mar-18,2018,3,https://wjw.ah.gov.cn/public/7001/52093681.html
血吸虫病,3,0,Mar-18,2018,3,https://wjw.ah.gov.cn/public/7001/52093681.html
疟疾,10,0,Mar-18,2018,3,https://wjw.ah.gov.cn/public/7001/52093681.html
人感染H7N9禽流感,0,0,Mar-18,2018,3,https://wjw.ah.gov.cn/public/7001/52093681.html
丙类传染病合计,15397,0,Mar-18,2018,3,https://wjw.ah.gov.cn/public/7001/52093681.html
流行性感冒,3868,0,Mar-18,2018,3,https://wjw.ah.gov.cn/public/7001/52093681.html
流行性腮腺炎,984,0,Mar-18,2018,3,https://wjw.ah.gov.cn/public/7001/52093681.html
风疹,6,0,Mar-18,2018,3,https://wjw.ah.gov.cn/public/7001/52093681.html
急性出血性结膜炎,261,0,Mar-18,2018,3,https://wjw.ah.gov.cn/public/7001/52093681.html
麻风病,0,0,Mar-18,2018,3,https://wjw.ah.gov.cn/public/7001/52093681.html
斑疹伤寒,0,0,Mar-18,2018,3,https://wjw.ah.gov.cn/public/7001/52093681.html
黑热病,0,0,Mar-18,2018,3,https://wjw.ah.gov.cn/public/7001/52093681.html
包虫病,0,0,Mar-18,2018,3,https://wjw.ah.gov.cn/public/7001/52093681.html
丝虫病,0,0,Mar-18,2018,3,https://wjw.ah.gov.cn/public/7001/52093681.html
其它感染性腹泻病,6134,0,Mar-18,2018,3,https://wjw.ah.gov.cn/public/7001/52093681.html
手足口病,4144,0,Mar-18,2018,3,https://wjw.ah.gov.cn/public/7001/52093681.html
甲乙丙类传染病总计,38819,22,Apr-18,2018,4,https://wjw.ah.gov.cn/public/7001/52093691.html
甲乙类传染病合计,13782,22,Apr-18,2018,4,https://wjw.ah.gov.cn/public/7001/52093691.html
鼠疫,0,0,Apr-18,2018,4,https://wjw.ah.gov.cn/public/7001/52093691.html
霍乱,0,0,Apr-18,2018,4,https://wjw.ah.gov.cn/public/7001/52093691.html
传染性非典型肺炎,0,0,Apr-18,2018,4,https://wjw.ah.gov.cn/public/7001/52093691.html
艾滋病,100,17,Apr-18,2018,4,https://wjw.ah.gov.cn/public/7001/52093691.html
病毒性肝炎,6670,0,Apr-18,2018,4,https://wjw.ah.gov.cn/public/7001/52093691.html
甲型肝炎,46,0,Apr-18,2018,4,https://wjw.ah.gov.cn/public/7001/52093691.html
乙型肝炎,5398,0,Apr-18,2018,4,https://wjw.ah.gov.cn/public/7001/52093691.html
丙型肝炎,839,0,Apr-18,2018,4,https://wjw.ah.gov.cn/public/7001/52093691.html
丁型肝炎,2,0,Apr-18,2018,4,https://wjw.ah.gov.cn/public/7001/52093691.html
戊型肝炎,179,0,Apr-18,2018,4,https://wjw.ah.gov.cn/public/7001/52093691.html
肝炎未分型,206,0,Apr-18,2018,4,https://wjw.ah.gov.cn/public/7001/52093691.html
脊髓灰质炎,0,0,Apr-18,2018,4,https://wjw.ah.gov.cn/public/7001/52093691.html
人感染高致病性禽流感,0,0,Apr-18,2018,4,https://wjw.ah.gov.cn/public/7001/52093691.html
麻疹,28,0,Apr-18,2018,4,https://wjw.ah.gov.cn/public/7001/52093691.html
出血热,30,1,Apr-18,2018,4,https://wjw.ah.gov.cn/public/7001/52093691.html
狂犬病,1,1,Apr-18,2018,4,https://wjw.ah.gov.cn/public/7001/52093691.html
流行性乙型脑炎,0,0,Apr-18,2018,4,https://wjw.ah.gov.cn/public/7001/52093691.html
登革热,1,0,Apr-18,2018,4,https://wjw.ah.gov.cn/public/7001/52093691.html
炭疽,0,0,Apr-18,2018,4,https://wjw.ah.gov.cn/public/7001/52093691.html
痢疾,383,0,Apr-18,2018,4,https://wjw.ah.gov.cn/public/7001/52093691.html
肺结核,3919,3,Apr-18,2018,4,https://wjw.ah.gov.cn/public/7001/52093691.html
伤寒和副伤寒,14,0,Apr-18,2018,4,https://wjw.ah.gov.cn/public/7001/52093691.html
流行性脑脊髓膜炎,1,0,Apr-18,2018,4,https://wjw.ah.gov.cn/public/7001/52093691.html
百日咳,14,0,Apr-18,2018,4,https://wjw.ah.gov.cn/public/7001/52093691.html
白喉,0,0,Apr-18,2018,4,https://wjw.ah.gov.cn/public/7001/52093691.html
新生儿破伤风,0,0,Apr-18,2018,4,https://wjw.ah.gov.cn/public/7001/52093691.html
猩红热,108,0,Apr-18,2018,4,https://wjw.ah.gov.cn/public/7001/52093691.html
布鲁氏菌病,11,0,Apr-18,2018,4,https://wjw.ah.gov.cn/public/7001/52093691.html
淋病,361,0,Apr-18,2018,4,https://wjw.ah.gov.cn/public/7001/52093691.html
梅毒,2126,0,Apr-18,2018,4,https://wjw.ah.gov.cn/public/7001/52093691.html
钩端螺旋体病,0,0,Apr-18,2018,4,https://wjw.ah.gov.cn/public/7001/52093691.html
血吸虫病,5,0,Apr-18,2018,4,https://wjw.ah.gov.cn/public/7001/52093691.html
疟疾,10,0,Apr-18,2018,4,https://wjw.ah.gov.cn/public/7001/52093691.html
人感染H7N9禽流感,0,0,Apr-18,2018,4,https://wjw.ah.gov.cn/public/7001/52093691.html
丙类传染病合计,25037,0,Apr-18,2018,4,https://wjw.ah.gov.cn/public/7001/52093691.html
流行性感冒,1452,0,Apr-18,2018,4,https://wjw.ah.gov.cn/public/7001/52093691.html
流行性腮腺炎,1689,0,Apr-18,2018,4,https://wjw.ah.gov.cn/public/7001/52093691.html
风疹,35,0,Apr-18,2018,4,https://wjw.ah.gov.cn/public/7001/52093691.html
急性出血性结膜炎,293,0,Apr-18,2018,4,https://wjw.ah.gov.cn/public/7001/52093691.html
麻风病,2,0,Apr-18,2018,4,https://wjw.ah.gov.cn/public/7001/52093691.html
斑疹伤寒,18,0,Apr-18,2018,4,https://wjw.ah.gov.cn/public/7001/52093691.html
黑热病,0,0,Apr-18,2018,4,https://wjw.ah.gov.cn/public/7001/52093691.html
包虫病,1,0,Apr-18,2018,4,https://wjw.ah.gov.cn/public/7001/52093691.html
